animals,author_of_the_announcement,balcony_loggia,compartmentalization,children,developer,floor,housing_fund,bathroom,ceiling_height,living_room,parking_spot,number_of_rooms,number_of_floors,apartment_condition,kitchen_area,living_area,total_area,building_type,price,region,is_penthouse
,Agenție,1,Individuală,,,10.0,Construcţii noi,1.0,,Apartament cu living,Deschis,4,11.0,Euroreparație,,,64,,146900,Chișinău_Telecentru,0
,Agenție,,Individuală,,,6.0,Secundar,1.0,,,,2,6.0,Euroreparație,,,18,,29900,Chișinău_Ciocana,0
,Persoană fizică,,Individuală,,,1.0,Secundar,1.0,,,,3,1.0,,,,52,,17100,Basarabeasca_Centru,0
,Dezvoltator imobiliar,2,Individuală,,,2.0,Construcţii noi,1.0,,Apartament cu living,Deschis,3,4.0,Variantă albă,,,55,Cărămidă,16500,Ialoveni_Centru,0
,Agenție,1,Individuală,,,7.0,Construcţii noi,1.0,,,,2,17.0,Euroreparație,,,37,,98900,Chișinău_Ciocana,0
,Agenție,1,Individuală,,,3.0,Construcţii noi,2.0,,Apartament cu living,Deschis,4,9.0,Euroreparație,,,132,,500000,Chișinău_Centru,0
,Agenție,Nu,Individuală,,,1.0,Secundar,1.0,,,Deschis,3,5.0,Euroreparație,,,45,,74900,Chișinău_Râșcani,0
,Agenție,1,Individuală,,Dansicons,1.0,Construcţii noi,2.0,,,Deschis,4,9.0,Euroreparație,,,90,Cotileț,195000,Chișinău_Ciocana,0
Se acceptă animale,Dezvoltator imobiliar,1,Individuală,Se acceptă copii,,9.0,Construcţii noi,1.0,,Apartament cu living,Garaj,2,9.0,Variantă albă,,99 m²,99,,96330,Chișinău_Durlești,0
,Agenție,1,Individuală,,,4.0,Construcţii noi,1.0,,,Subterană,2,9.0,Variantă albă,,,70,,69900,Chișinău_Durlești,0
,Agenție,1,Individuală,,,5.0,Construcţii noi,1.0,,,Deschis,2,10.0,Variantă albă,,,49,,172000,Chișinău_Centru,0
,Persoană fizică,1,Individuală,,,3.0,Construcţii noi,1.0,30.0,Apartament fără living,Deschis,3,6.0,Euroreparație,15 m²,40 m²,65,Combinat,169000,Chișinău_Telecentru,0
,Persoană fizică,1,Individuală,,,1.0,Secundar,2.0,,Apartament cu living,Deschis,5,2.0,Euroreparație,,,180,,190000,Chișinău_Centru,0
,Agenție,1,Individuală,,,4.0,Secundar,2.0,,,Garaj,4,5.0,Fără reparație,,,61,,84000,Chișinău_Râșcani,0
,Agenție,2,Individuală,,,7.0,Construcţii noi,3.0,,,Deschis,4,8.0,Euroreparație,,,222,,700000,Chișinău_Buiucani,0
Se acceptă animale,Dezvoltator imobiliar,2,Individuală,Se acceptă copii,,1.0,Construcţii noi,2.0,,,Subterană,4,9.0,Variantă albă,,,83,,86835,Chișinău_Durlești,0
,Persoană fizică,,Individuală,,Poliprim Grup,1.0,Construcţii noi,1.0,,,,2,6.0,Variantă sură,,,43,,60000,Ialoveni_Periferie,0
,Agenție,,Individuală,,,2.0,Secundar,1.0,,,Deschis,3,5.0,Euroreparație,,,50,,86700,Chișinău_Botanica,0
,Agenție,Nu,Individuală,,Braus Imobiliare,16.0,Construcţii noi,2.0,,Apartament cu living,Deschis,4,17.0,Euroreparație,,,120,,289000,Chișinău_Centru,0
,Agenție,1,Brj (Brejnevka),,,5.0,Secundar,2.0,,,Deschis,4,5.0,Reparație cosmetică,,,71,Cotileț,78000,Chișinău_Botanica,0
,Agenție,1,Individuală,,Vlaviocons,7.0,Construcţii noi,1.0,,,,2,10.0,Euroreparație,,,40,,89900,Chișinău_Buiucani,0
Se acceptă animale,Dezvoltator imobiliar,1,Rubaşka,Se acceptă copii,AMIC,1.0,Construcţii noi,1.0,2.6,Apartament fără living,Deschis,3,9.0,Euroreparație,12 m²,50 m²,54,Combinat,75000,Orhei_Centru,0
,Dezvoltator imobiliar,2,Individuală,,,3.0,Construcţii noi,1.0,2.75,,Subterană,2,9.0,Variantă albă,,,49,Cărămidă,67600,Chișinău_Aeroport,0
,Agenție,1,Individuală,,,3.0,Secundar,1.0,,,,4,5.0,Euroreparație,,,60,,95000,Chișinău_Botanica,0
,Agenție,2,135,,,3.0,Secundar,2.0,,,Garaj,3,9.0,Euroreparație,,,66,Panou,114000,Chișinău_Poșta Veche,0
,Agenție,1,Individuală,,,2.0,Construcţii noi,1.0,,,,3,10.0,Variantă albă,,66 m²,70,Cărămidă,84000,Ghidighici_Centru,0
,Agenție,,Individuală,,,1.0,Secundar,1.0,,,,2,9.0,,,,45,,76900,Chișinău_Ciocana,0
,Agenție,1,Individuală,,,4.0,Construcţii noi,1.0,,,Subterană,3,9.0,Variantă albă,,,70,,199900,Chișinău_Centru,0
,Agenție,,Individuală,,,6.0,Secundar,1.0,0.04,Apartament cu living,,2,6.0,Euroreparație,,,34,,57000,Chișinău_Râșcani,0
,Agenție,1,Hruşciovka,,,5.0,Secundar,1.0,,,Deschis,3,5.0,Euroreparație,,,50,,87000,Chișinău_Buiucani,0
,Dezvoltator imobiliar,,Individuală,,,11.0,Construcţii noi,1.0,0.0,,,4,12.0,,0 m²,0 m²,113,,265000,Chișinău_Centru,0
,Agenție,,Individuală,,,1.0,Secundar,1.0,,,,2,9.0,Euroreparație,,,35,,69900,Chișinău_Sculeni,0
,Agenție,2,Individuală,,Varicom,8.0,Construcţii noi,1.0,,Apartament cu living,Deschis,3,16.0,Euroreparație,,,82,Combinat,172900,Chișinău_Botanica,0
,Dezvoltator imobiliar,,Individuală,,Eurocons,2.0,Construcţii noi,1.0,,Apartament cu living,,2,5.0,,,,45,Cărămidă,67500,Chișinău_Botanica,0
,Agenție,,Individuală,,,9.0,Construcţii noi,1.0,,,,4,10.0,Euroreparație,,,88,,199900,Chișinău_Buiucani,0
,Agenție,3,Individuală,,,7.0,Construcţii noi,2.0,,,,4,11.0,Euroreparație,,,78,,168000,Chișinău_Buiucani,0
,Agenție,1,Individuală,,,5.0,Construcţii noi,2.0,0.0,,,4,7.0,Variantă albă,0 m²,0 m²,59,,88500,Codru_Centru,0
,Persoană fizică,1,Individuală,,Inamstro,13.0,Construcţii noi,1.0,2.85,Apartament cu living,Subterană,2,17.0,Variantă albă,32 m²,23 m²,55,Beton celular,100000,Chișinău_Botanica,0
,Agenție,,Individuală,,,9.0,Secundar,2.0,0.0,,,5,10.0,Euroreparație,0 m²,0 m²,90,,145000,Chișinău_Centru,0
,Agenție,2,Individuală,,AlimConstruct Grup,6.0,Construcţii noi,2.0,,Apartament cu living,Deschis,3,9.0,Euroreparație,,,110,,241000,Chișinău_Centru,0
,Persoană fizică,,Individuală,,,1.0,Secundar,1.0,,,,4,1.0,,,,62,,41000,Cahul_Centru,0
,Dezvoltator imobiliar,1,Individuală,,,5.0,Construcţii noi,2.0,,,Deschis,3,12.0,Variantă albă,,,57,,67500,Chișinău_Botanica,0
,Dezvoltator imobiliar,,Individuală,,,12.0,Construcţii noi,1.0,28.5,,,6,12.0,Variantă albă,,171 m²,171,,274272,Chișinău_Botanica,0
,Agenție,,Individuală,,Kirsan,2.0,Construcţii noi,1.0,,,Subterană,3,10.0,Euroreparație,,,70,,123900,Chișinău_Botanica,0
,Persoană fizică,,Individuală,,,6.0,Secundar,1.0,,Apartament cu living,,4,9.0,,,,65,,65000,Bălți_BAM,0
,Persoană fizică,2,135,,,9.0,Secundar,2.0,,,Deschis,4,9.0,Euroreparație,,,65,Panou,79900,Chișinău_Râșcani,0
,Agenție,1,Individuală,,,7.0,Construcţii noi,2.0,,Apartament cu living,Deschis,3,16.0,Euroreparație,,,107,,309000,Chișinău_Râșcani,0
,Agenție,Nu,Individuală,,Basconslux,11.0,Construcţii noi,1.0,,Apartament cu living,Deschis,3,11.0,Euroreparație,,,70,,159000,Chișinău_Ciocana,0
,Dezvoltator imobiliar,1,Individuală,,Golban Trade,4.0,Construcţii noi,2.0,,,Subterană,4,7.0,Variantă albă,,,94,Monolit,93320,Chișinău_Durlești,0
,Agenție,2,Individuală,,,8.0,Construcţii noi,3.0,,Apartament cu living,Deschis,5,9.0,,,,118,,115000,Bălți_BAM,0
Se acceptă animale,Agenție,1,Individuală,Se acceptă copii,,12.0,Construcţii noi,1.0,,Apartament cu living,Deschis,2,12.0,Euroreparație,,,50,,147900,Chișinău_Ciocana,0
,Dezvoltator imobiliar,,Individuală,,,7.0,Construcţii noi,1.0,,,,4,9.0,,,,68,,146900,Chișinău_Poșta Veche,0
,Dezvoltator imobiliar,,Ms (serie  moldovenească),,,5.0,Secundar,1.0,,,,4,5.0,Variantă albă,,,73,,87000,Chișinău_Botanica,0
,Agenție,1,Individuală,,,5.0,Construcţii noi,1.0,,Apartament cu living,,3,15.0,,,,63,,81900,Chișinău_Râșcani,0
,Dezvoltator imobiliar,,Individuală,,,9.0,Construcţii noi,1.0,,,,2,11.0,,,,41,,121000,Chișinău_Sculeni,0
,Dezvoltator imobiliar,,Individuală,,,9.0,Construcţii noi,1.0,,,Deschis,3,10.0,Euroreparație,,,54,Combinat,120000,Chișinău_Ciocana,0
,Agenție,1,Individuală,,,2.0,Construcţii noi,1.0,,,,3,7.0,Variantă albă,,,50,,72210,Codru_Centru,0
,Agenție,1,Individuală,,,2.0,Construcţii noi,1.0,,Apartament cu living,Deschis,2,10.0,Euroreparație,,,35,,65000,Chișinău_Durlești,0
,Agenție,,Individuală,,,5.0,Construcţii noi,2.0,,,,3,10.0,Euroreparație,,,151,,220000,Chișinău_Buiucani,0
,Dezvoltator imobiliar,,Individuală,,Solomon Construct Imobil,7.0,Construcţii noi,1.0,,,,4,12.0,,,,100,,131000,Chișinău_Botanica,0
,Agenție,,Individuală,,,1.0,Construcţii noi,1.0,,,Deschis,3,5.0,Euroreparație,,,47,,90000,Chișinău_Centru,0
,Dezvoltator imobiliar,,Individuală,,,3.0,Secundar,1.0,,,,3,9.0,Reparație cosmetică,,,52,,84988,Chișinău_Ciocana,0
,Agenție,1,Individuală,,,16.0,Construcţii noi,2.0,0.0,,Deschis,4,17.0,Variantă albă,0 m²,0 m²,138,,280000,Chișinău_Râșcani,0
,Agenție,,Individuală,,,6.0,Secundar,1.0,,,,2,6.0,,,,31,,50000,Chișinău_Ciocana,0
,Agenție,1,143,,,1.0,Secundar,1.0,,Apartament fără living,Deschis,3,10.0,Euroreparație,,55 m²,60,Panou,119000,Chișinău_Poșta Veche,0
,Agenție,2,Ms (serie  moldovenească),,,7.0,Secundar,2.0,2.8,Apartament cu living,Deschis,4,10.0,Reparație cosmetică,12 m²,40 m²,70,Beton,98000,Chișinău_Sculeni,0
,Agenție,1,Individuală,,Inamstro,2.0,Construcţii noi,1.0,,,Deschis,3,10.0,Reparație cosmetică,,,69,Cărămidă,165000,Chișinău_Buiucani,0
,Agenție,1,Individuală,,Volare Tur,12.0,Construcţii noi,2.0,,Apartament cu living,Subterană,3,15.0,Euroreparație,,,63,,165000,Chișinău_Râșcani,0
,Agenție,1,Individuală,,,9.0,Construcţii noi,2.0,,,,4,10.0,Euroreparație,,,95,,219000,Chișinău_Ciocana,0
,Dezvoltator imobiliar,,Individuală,,,4.0,Construcţii noi,1.0,,,,3,18.0,,,,55,,81500,Chișinău_Botanica,0
,Agenție,,Individuală,,,3.0,Construcţii noi,1.0,,,,4,9.0,Variantă albă,,,86,,86000,Strășeni_Centru,0
,Agenție,,143,,,8.0,Secundar,1.0,,,,3,9.0,,,,56,,95000,Chișinău_Botanica,0
,Agenție,1,135,,,7.0,Secundar,2.0,,,Deschis,3,9.0,Euroreparație,,,54,Panou,90000,Chișinău_Ciocana,0
,Agenție,,Individuală,,,6.0,Construcţii noi,1.0,,Apartament cu living,,4,13.0,,,,83,,118900,Chișinău_Poșta Veche,0
,Agenție,2,Individuală,,,2.0,Secundar,2.0,,,,5,12.0,Euroreparație,,104 m²,104,,159500,Chișinău_Botanica,0
,Agenție,1,Individuală,,,8.0,Construcţii noi,1.0,,Apartament cu living,,4,9.0,Variantă albă,,,74,,64330,Chișinău_Durlești,0
Cu acordul stăpânului,Agenție,1,Individuală,Cu acordul stăpânului,,14.0,Construcţii noi,2.0,,,Deschis,3,14.0,Variantă albă,,,73,,137000,Chișinău_Buiucani,0
,Dezvoltator imobiliar,1,Individuală,,Golban Trade,7.0,Construcţii noi,1.0,,Apartament cu living,,2,9.0,Variantă albă,14 m²,,42,Monolit,45000,Chișinău_Durlești,0
,Agenție,Nu,Individuală,,,2.0,Construcţii noi,1.0,,Apartament cu living,Deschis,2,8.0,Euroreparație,,,56,,220000,Chișinău_Centru,0
,Agenție,1,Hruşciovka,,,4.0,Secundar,1.0,,,,4,5.0,Euroreparație,,,60,,98000,Chișinău_Botanica,0
,Persoană fizică,,Individuală,,,1.0,Secundar,1.0,,,,3,2.0,,,,40,,66650,Chișinău_Centru,0
,Agenție,,Individuală,,,11.0,Construcţii noi,1.0,,,Deschis,2,13.0,Euroreparație,,,37,,85000,Chișinău_Centru,0
,Agenție,,Individuală,,,5.0,Secundar,1.0,,,Deschis,2,5.0,Are nevoie de reparație,,,39,Cotileț,52000,Chișinău_Sculeni,0
,Dezvoltator imobiliar,,Individuală,,,1.0,Secundar,1.0,,,,3,1.0,,,,42,,64900,Chișinău_Centru,0
Cu acordul stăpânului,Agenție,,Individuală,Cu acordul stăpânului,,4.0,Construcţii noi,2.0,,,Deschis,4,6.0,Euroreparație,,,166,,295000,Chișinău_Râșcani,0
,Agenție,1,Individuală,,,3.0,Construcţii noi,1.0,,,,2,10.0,Variantă albă,,,48,,58560,Chișinău_Telecentru,0
,Agenție,,Individuală,,Basconslux,6.0,Construcţii noi,1.0,,,,2,10.0,,,,48,,100000,Chișinău_Telecentru,0
,Persoană fizică,,Individuală,,Braus Imobiliare,2.0,Construcţii noi,1.0,,Apartament cu living,,2,20.0,Euroreparație,,48 m²,48,Cărămidă,115000,Chișinău_Ciocana,0
,Agenție,3,Individuală,,,3.0,Construcţii noi,2.0,2.6,Apartament cu living,Deschis,4,3.0,Design individual,20 m²,157 m²,210,Cotileț,260000,Chișinău_Ciocana,0
,Dezvoltator imobiliar,,Individuală,,,18.0,Construcţii noi,1.0,,,,3,20.0,,,,47,,115900,Chișinău_Ciocana,0
,Agenție,,Individuală,,,6.0,Construcţii noi,1.0,,,,3,12.0,,,,60,,130000,Codru_Centru,0
,Agenție,,Individuală,,Estate Invest Company,3.0,Construcţii noi,1.0,,,,4,9.0,,,,105,,257000,Chișinău_Centru,0
,Persoană fizică,Nu,Hruşciovka,,,1.0,Secundar,1.0,,,Garaj,3,2.0,Reparație cosmetică,6 m²,,48,Cotileț,20000,Leova_Periferie,0
,Agenție,1,Individuală,,,1.0,Construcţii noi,2.0,,,,4,14.0,Euroreparație,,,105,Cărămidă,210000,Chișinău_Telecentru,0
,Agenție,Nu,Individuală,,Estate Invest Company,7.0,Construcţii noi,2.0,,,,3,10.0,Variantă albă,,,71,Combinat,105500,Chișinău_Ciocana,0
Se acceptă animale,Dezvoltator imobiliar,2,Individuală,Se acceptă copii,Casa de Piatra,5.0,Secundar,2.0,,,Deschis,3,5.0,Reparație cosmetică,,,50,Cotileț,74500,Chișinău_Botanica,0
,Persoană fizică,Nu,Individuală,,,5.0,Secundar,1.0,,,Deschis,2,5.0,Euroreparație,,,18,Bloc,17000,Bălți_8 cartier,0
,Agenție,2,Individuală,,Exfactor-grup,1.0,Construcţii noi,2.0,,,,3,10.0,Variantă albă,,,71,Combinat,103000,Chișinău_Ciocana,0
,Agenție,Nu,Individuală,,,2.0,Construcţii noi,2.0,,Apartament cu living,Deschis,3,9.0,Euroreparație,,,85,,181000,Chișinău_Buiucani,0
,Dezvoltator imobiliar,1,Individuală,,,14.0,Construcţii noi,1.0,2.7,Apartament cu living,Subterană,4,16.0,Variantă albă,,,81,Combinat,152468,Chișinău_Botanica,0
,Dezvoltator imobiliar,,Individuală,,,5.0,Construcţii noi,1.0,,,,3,8.0,,,,56,,75040,Chișinău_Telecentru,0
,Dezvoltator imobiliar,,102,,,5.0,Secundar,1.0,,,,3,5.0,Euroreparație,,,54,,89800,Chișinău_Poșta Veche,0
,Persoană fizică,1,Individuală,,Lagmar Impex,9.0,Construcţii noi,2.0,,Apartament cu living,Subterană,3,14.0,Design individual,,,81,,245000,Chișinău_Centru,0
,Persoană fizică,1,Brj (Brejnevka),,,2.0,Secundar,1.0,,Apartament cu living,Deschis,3,5.0,Variantă albă,,,52,Cotileț,77800,Chișinău_Botanica,0
,Agenție,,Individuală,,,5.0,Construcţii noi,2.0,,,Deschis,4,7.0,Variantă albă,,,105,,379000,Chișinău_Centru,0
Cu acordul stăpânului,Agenție,1,Individuală,Cu acordul stăpânului,,6.0,Construcţii noi,1.0,,,Deschis,2,6.0,Euroreparație,,,33,,59900,Chișinău_Buiucani,0
,Agenție,1,Individuală,,Boiar House,1.0,Construcţii noi,1.0,,,Deschis,2,9.0,Construcție nefinisată,,,40,Cotileț,34000,Chișinău_Durlești,0
Cu acordul stăpânului,Dezvoltator imobiliar,,Individuală,Cu acordul stăpânului,,2.0,Construcţii noi,1.0,,,,3,8.0,,,,149,,490000,Chișinău_Centru,0
,Agenție,,Individuală,,,6.0,Construcţii noi,1.0,,Apartament cu living,Deschis,2,10.0,Variantă albă,,,49,,57500,Chișinău_Telecentru,0
,Dezvoltator imobiliar,,Individuală,,,17.0,Construcţii noi,1.0,,Apartament cu living,,2,17.0,,,,59,,164900,Chișinău_Râșcani,0
,Agenție,1,Individuală,,,5.0,Construcţii noi,1.0,,,Deschis,4,5.0,Euroreparație,,,80,,175000,Chișinău_Ciocana,0
Se acceptă animale,Agenție,1,Hruşciovka,Se acceptă copii,,1.0,Secundar,1.0,2.7,Apartament fără living,Deschis,3,4.0,Euroreparație,6 m²,40 m²,45,Cotileț,83900,Chișinău_Râșcani,0
Se acceptă animale,Agenție,1,Individuală,Se acceptă copii,,5.0,Secundar,1.0,2.7,Apartament cu living,Deschis,2,6.0,Reparație cosmetică,7 m²,,38,Combinat,53000,Chișinău_Râșcani,0
,Agenție,1,Individuală,,Lagmar Impex,3.0,Construcţii noi,1.0,,,,2,10.0,Variantă albă,,,42,,56750,Chișinău_Telecentru,0
,Agenție,,Individuală,,,5.0,Construcţii noi,1.0,,,,2,9.0,,,,46,,56600,Chișinău_Poșta Veche,0
,Agenție,2,143,,,8.0,Secundar,2.0,,Apartament cu living,Deschis,4,9.0,Reparație cosmetică,,,75,,114500,Chișinău_Ciocana,0
,Agenție,,Individuală,,,6.0,Construcţii noi,1.0,,,,2,12.0,,,,38,,96000,Chișinău_Telecentru,0
,Persoană fizică,2,Individuală,,,1.0,Construcţii noi,2.0,,,Deschis,4,5.0,Dat în exploatare,,,71,,110000,Chișinău_Botanica,0
,Agenție,2,Individuală,,Basconslux,12.0,Construcţii noi,1.0,,,Deschis,3,11.0,Euroreparație,,,65,Combinat,180000,Chișinău_Ciocana,0
,Agenție,,Individuală,,,1.0,Secundar,1.0,,,Deschis,3,5.0,Reparație cosmetică,,,43,Cotileț,34500,Bălți_Centru,0
,Persoană fizică,2,Individuală,,,9.0,Construcţii noi,2.0,,Apartament cu living,Deschis,4,9.0,Euroreparație,,,102,,189900,Chișinău_Buiucani,0
,Persoană fizică,,Individuală,,,6.0,Secundar,1.0,,,,4,9.0,Reparație cosmetică,,,72,Cotileț,57000,Soroca_Centru,0
,Agenție,1,Individuală,,,2.0,Construcţii noi,1.0,,,Subterană,3,7.0,Euroreparație,,68 m²,74,Cotileț,149900,Chișinău_Centru,0
,Dezvoltator imobiliar,,Individuală,,,1.0,Secundar,2.0,,,,2,9.0,Euroreparație,,,36,,66900,Chișinău_Centru,0
,Agenție,,Individuală,,,12.0,Construcţii noi,1.0,,,Deschis,2,15.0,Reparație cosmetică,,,54,,92000,Chișinău_Ciocana,0
,Persoană fizică,Nu,Individuală,Se acceptă copii,Estate Invest Company,3.0,Construcţii noi,1.0,2.7,Apartament cu living,Subterană,3,12.0,Euroreparație,16 m²,53 m²,53,Combinat,109900,Chișinău_Telecentru,0
,Dezvoltator imobiliar,2,Individuală,,,3.0,Construcţii noi,2.0,2.75,Apartament cu living,Subterană,2,9.0,,,,49,Cărămidă,67600,Chișinău_Botanica,0
,Agenție,,Individuală,,,4.0,Secundar,1.0,,,,2,4.0,,,,25,,22900,Bălți_8 cartier,0
,Persoană fizică,,Individuală,,,1.0,Secundar,1.0,0.0,,Deschis,3,1.0,Euroreparație,0 m²,0 m²,40,,81500,Chișinău_Centru,0
,Agenție,1,Individuală,,,14.0,Construcţii noi,1.0,,Apartament cu living,Deschis,2,17.0,,,67 m²,67,,140000,Chișinău_Centru,0
,Dezvoltator imobiliar,1,Brj (Brejnevka),,,3.0,Secundar,1.0,0.27,,Deschis,3,5.0,Reparație cosmetică,6 m²,30 m²,47,Cotileț,69999,Chișinău_Râșcani,0
,Agenție,,Individuală,,,3.0,Secundar,1.0,,Apartament cu living,Deschis,2,10.0,Euroreparație,,,61,,125900,Chișinău_Poșta Veche,0
,Agenție,1,Individuală,,,7.0,Construcţii noi,2.0,0.0,,,3,10.0,Euroreparație,0 m²,0 m²,50,,134000,Chișinău_Buiucani,0
,Dezvoltator imobiliar,1,Individuală,,,1.0,Construcţii noi,2.0,0.0,,Deschis,4,9.0,Euroreparație,0 m²,0 m²,127,,175800,Chișinău_Centru,0
,Persoană fizică,1,Individuală,,Lagmar Impex,9.0,Construcţii noi,1.0,,Apartament cu living,,5,10.0,Variantă albă,,,134,Cărămidă,165000,Chișinău_Poșta Veche,0
,Dezvoltator imobiliar,,Individuală,,Exfactor-grup,9.0,Construcţii noi,1.0,,Apartament cu living,,3,9.0,Euroreparație,13 m²,79 m²,79,,168900,Chișinău_Buiucani,0
,Agenție,1,Individuală,,,2.0,Secundar,1.0,,,,2,4.0,Euroreparație,,,31,,65000,Chișinău_Râșcani,0
,Dezvoltator imobiliar,,Individuală,,,8.0,Construcţii noi,1.0,,,,2,16.0,,,,46,,65100,Chișinău_Râșcani,0
,Agenție,1,Individuală,,,2.0,Construcţii noi,2.0,,,,4,7.0,Variantă albă,,,117,,219900,Chișinău_Buiucani,0
,Agenție,1,Individuală,,Varicom,4.0,Construcţii noi,1.0,,Apartament cu living,Deschis,3,10.0,Euroreparație,,,71,,159900,Chișinău_Râșcani,0
,Agenție,,Individuală,,,8.0,Secundar,1.0,,,,4,9.0,,,,70,,110000,Chișinău_Botanica,0
,Agenție,1,Individuală,,Sky House,2.0,Construcţii noi,2.0,,,,4,9.0,Euroreparație,,,75,,133000,Chișinău_Botanica,0
,Agenție,1,Individuală,,,5.0,Construcţii noi,1.0,,,,3,10.0,Variantă albă,,,52,,72100,Chișinău_Telecentru,0
,Agenție,1,Individuală,,Nicons,6.0,Construcţii noi,1.0,,Apartament cu living,Deschis,3,11.0,Euroreparație,,,61,Combinat,115000,Chișinău_Durlești,0
,Dezvoltator imobiliar,1,Individuală,,,4.0,Construcţii noi,1.0,,,,2,10.0,Euroreparație,,,35,,64000,Chișinău_Botanica,0
,Agenție,,Individuală,,,5.0,Construcţii noi,1.0,0.0,,,3,9.0,,0 m²,0 m²,71,,189000,Chișinău_Buiucani,0
,Dezvoltator imobiliar,,Individuală,,,4.0,Secundar,1.0,,,,4,5.0,Are nevoie de reparație,,,71,Cotileț,32500,Anenii Noi_Centru,0
,Persoană fizică,,143,,,3.0,Secundar,1.0,,,,3,9.0,,,,55,,89500,Chișinău_Ciocana,0
,Dezvoltator imobiliar,2,Individuală,,Exfactor-grup,3.0,Construcţii noi,1.0,2.75,Apartament cu living,Subterană,4,9.0,Variantă albă,,,84,,104000,Chișinău_Botanica,0
,Dezvoltator imobiliar,,143,,,8.0,Secundar,1.0,2.7,,Deschis,2,9.0,Reparație cosmetică,12 m²,16 m²,45,Panou,87000,Chișinău_Ciocana,0
,Agenție,,Individuală,,,8.0,Construcţii noi,2.0,,,Subterană,4,14.0,Euroreparație,,,95,,289000,Chișinău_Centru,0
,Agenție,,Individuală,,,5.0,Secundar,1.0,,,,4,9.0,,,,77,,94500,Chișinău_Ciocana,0
,Agenție,1,Individuală,,,3.0,Construcţii noi,1.0,,,Deschis,3,9.0,Variantă albă,,,48,,60000,Chișinău_Telecentru,0
,Agenție,1,Individuală,,Exfactor-grup,12.0,Construcţii noi,1.0,,,Deschis,2,13.0,Euroreparație,,,50,,126000,Chișinău_Botanica,0
,Dezvoltator imobiliar,1,Individuală,,,3.0,Construcţii noi,1.0,2.75,Apartament cu living,Subterană,2,9.0,Variantă albă,,,49,Cărămidă,69100,Chișinău_Botanica,0
,Dezvoltator imobiliar,,Individuală,,Dansicons,5.0,Construcţii noi,1.0,,Apartament cu living,,2,6.0,Variantă albă,,,45,,40410,Orhei_Centru,0
,Agenție,1,Individuală,,,1.0,Secundar,1.0,,,,4,9.0,Euroreparație,,,82,,159800,Chișinău_Botanica,0
,Agenție,1,Individuală,,,5.0,Secundar,1.0,,,Deschis,1,9.0,Euroreparație,,,20,Combinat,24000,Chișinău_Aeroport,0
,Agenție,,Individuală,,,3.0,Construcţii noi,1.0,,,,2,3.0,Euroreparație,,,43,,125000,Chișinău_Centru,0
,Agenție,1,Individuală,,,2.0,Construcţii noi,2.0,,,Deschis,4,9.0,Construcție nefinisată,,,65,Combinat,68150,Chișinău_Botanica,0
,Agenție,,Individuală,,,2.0,Secundar,1.0,,,,2,6.0,,,,24,,38500,Chișinău_Botanica,0
,Agenție,,Individuală,,,6.0,Construcţii noi,1.0,0.0,,,3,8.0,Euroreparație,0 m²,0 m²,85,,109900,Chișinău_Durlești,0
,Agenție,Nu,Individuală,,Inamstro,7.0,Construcţii noi,1.0,2.8,,Deschis,2,10.0,Euroreparație,0 m²,0 m²,46,Combinat,189000,Chișinău_Centru,0
,Agenție,1,Individuală,,Exfactor-grup,1.0,Construcţii noi,2.0,,Apartament cu living,,4,9.0,Variantă albă,,,85,,122000,Chișinău_Buiucani,0
Cu acordul stăpânului,Agenție,1,Individuală,Cu acordul stăpânului,,7.0,Construcţii noi,1.0,,,Deschis,3,9.0,Variantă albă,,,66,,120000,Chișinău_Botanica,0
,Agenție,1,Individuală,,Exfactor-grup,1.0,Construcţii noi,2.0,0.0,Apartament cu living,,4,9.0,Euroreparație,0 m²,0 m²,88,Cărămidă,179000,Chișinău_Buiucani,0
,Agenție,1,Individuală,,,10.0,Construcţii noi,1.0,,,,4,10.0,Euroreparație,,,65,,146900,Chișinău_Telecentru,0
Fără animale,Agenție,2,Individuală,Se acceptă copii,,12.0,Construcţii noi,2.0,,Apartament cu living,Deschis,3,15.0,Euroreparație,,,104,,181000,Chișinău_Centru,0
,Agenție,,Individuală,,,3.0,Construcţii noi,1.0,,,,3,7.0,Euroreparație,,,70,,145000,Dumbrava_Centru,0
,Agenție,1,Brj (Brejnevka),,,5.0,Secundar,2.0,2.7,Apartament fără living,Deschis,3,5.0,Are nevoie de reparație,6 m²,46 m²,51,Cotileț,74900,Chișinău_Râșcani,0
